,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,2.78,1.68,26183.99,1.55,1.26
1,2.78,1.68,26183.99,1.55,1.26
2,2.93,1.85,25585.12,1.76,1.37
3,2.33,1.02,20433.01,0.85,0.71
4,1.69,0.08,13984.96,0.33,0.20
5,2.63,0.45,9184.23,0.87,0.59
6,3.17,0.80,5310.95,1.14,0.85
