,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,4.61,2.10,49635.00,1.44,1.17
1,4.61,2.10,49635.00,1.44,1.17
2,4.68,2.13,38378.26,1.60,1.31
3,5.64,2.14,27229.05,1.81,1.48
4,5.50,2.15,28537.76,2.00,1.68
5,5.91,2.14,23007.78,1.77,1.47
6,5.83,1.93,20016.06,1.78,1.49
