,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,77.06,20.97,694.88,22.33,16.10
1,77.06,20.97,694.88,22.33,16.10
2,73.23,13.20,499.97,13.17,10.61
3,71.04,17.78,383.93,20.69,15.17
4,,,,,
5,,,,,
6,,,,,
