,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,21.63,8.50,435.34,16.76,17.55
1,21.63,8.50,435.34,16.76,17.55
2,26.72,17.62,392.86,17.14,15.36
3,28.90,20.39,406.26,17.76,15.15
4,,,,,
5,,,,,
6,,,,,
