,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,8.45,5.13,3507.36,6.19,4.62
1,8.45,5.13,3507.36,6.19,4.62
2,12.00,8.32,2636.32,4.87,3.85
3,7.52,4.29,3021.01,5.75,4.79
4,9.20,5.26,2485.59,4.26,3.40
5,6.48,3.27,3063.78,3.96,3.21
6,13.60,9.31,4726.79,9.25,7.65
