,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,23.43,9.49,6245.14,11.15,8.06
1,23.43,9.49,6245.14,11.15,8.06
2,25.69,11.85,5998.65,10.79,8.79
3,26.02,12.71,5961.50,13.02,10.66
4,23.25,8.58,5612.55,8.95,7.67
5,23.22,6.55,5200.85,9.24,7.78
6,22.47,7.24,4617.09,8.61,7.25
