,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,72.49,17.59,2032.56,13.06,7.58
1,72.49,17.59,2032.56,13.06,7.58
2,70.48,14.04,1846.34,20.11,14.26
3,71.19,12.74,2186.96,-17.96,-23.66
4,74.12,22.00,2450.37,20.88,12.15
5,76.74,22.17,2275.27,26.00,18.46
6,77.70,15.36,2063.11,6.03,-2.68
