,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,22.23,14.46,4799.56,12.73,9.98
1,22.23,14.46,4799.56,12.73,9.98
2,28.36,21.45,5689.77,12.02,10.09
3,22.23,14.84,5648.01,12.15,11.04
4,21.28,15.14,6131.75,15.35,13.63
5,19.53,13.36,6794.61,15.04,13.26
6,18.49,13.07,7051.13,14.21,12.33
