,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,38.10,9.82,106.44,7.50,7.94
1,38.10,9.82,106.44,7.50,7.94
2,38.45,1.35,92.67,-4.16,-4.26
3,41.55,-14.84,63.34,-17.37,-17.64
4,39.07,-22.59,55.74,-22.69,-23.08
5,46.90,0.55,61.06,4.60,4.04
6,,,,,
