,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,13.94,9.42,6610.84,7.06,6.75
1,13.94,9.42,6610.84,7.06,6.75
2,6.46,1.81,5799.58,5.34,5.11
3,5.71,-0.16,5305.67,0.01,-0.14
4,10.71,7.23,8027.70,6.58,5.61
5,7.95,1.65,4245.92,-2.09,-2.29
6,8.49,1.08,3186.83,-0.09,-0.21
