,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,23.45,-37.89,94.46,-38.89,-27.50
1,23.45,-37.89,94.46,-38.89,-27.50
2,29.23,-10.83,185.10,-15.72,-14.34
3,30.96,-3.83,269.81,2.25,0.93
4,28.18,-18.24,259.46,-27.05,-21.05
5,33.10,-4.25,406.34,-1.98,-1.86
6,32.06,-0.15,514.05,0.78,0.19
