,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,21.07,7.89,14832.84,8.50,5.64
1,21.07,7.89,14832.84,8.50,5.64
2,20.59,7.82,13519.52,8.67,6.18
3,21.94,9.81,14104.99,10.10,7.26
4,19.93,8.72,12318.02,9.96,7.35
5,19.28,7.83,10230.20,9.67,7.19
6,18.42,6.13,8665.89,6.93,5.42
