,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,25.63,2.33,4356.08,1.83,1.66
1,25.63,2.33,4356.08,1.83,1.66
2,29.29,6.17,4449.39,5.05,3.19
3,28.85,2.57,4846.30,2.45,1.29
4,28.47,1.66,4612.89,3.33,1.86
5,26.23,1.53,4891.65,0.75,0.50
6,26.17,0.69,4577.26,0.43,0.04
