,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,25.22,11.96,3080.91,12.22,8.43
1,25.22,11.96,3080.91,12.22,8.43
2,24.80,12.81,1332.24,13.14,11.00
3,25.96,14.61,1205.89,14.52,12.33
4,25.48,14.64,1159.70,15.05,12.30
5,21.70,10.05,905.89,8.36,5.85
6,21.39,9.62,904.48,9.93,7.20
