,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,11.12,2.82,927.67,4.92,4.27
1,11.12,2.82,927.67,4.92,4.27
2,19.44,10.31,833.41,7.48,5.80
3,5.65,-7.67,696.35,-6.71,-10.25
4,2.62,-14.90,607.98,-16.66,-13.35
5,12.22,-1.53,703.36,-2.09,-1.96
6,5.03,-10.25,649.25,-6.73,-6.31
