,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,10.51,-4.18,1380.42,-2.72,-2.49
1,10.51,-4.18,1380.42,-2.72,-2.49
2,14.61,0.02,1181.16,-1.84,-1.84
3,14.76,1.89,1465.74,1.02,0.94
4,17.14,-7.47,965.72,-8.14,-8.43
5,12.32,-6.72,1261.99,-7.31,-7.31
6,13.70,-6.18,1337.06,-5.16,-4.67
