,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,3.71,0.85,217052.93,0.84,0.63
1,3.71,0.85,217052.93,0.84,0.63
2,3.78,0.29,168408.11,0.46,0.35
3,5.69,1.13,134695.62,0.45,0.30
4,4.66,0.54,150704.70,0.70,0.49
5,5.21,0.17,125818.27,0.36,0.27
6,5.09,1.10,158195.66,1.33,1.02
