,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,14.94,5.26,2959.95,4.33,3.72
1,14.94,5.26,2959.95,4.33,3.72
2,14.92,4.07,3077.92,5.13,5.02
3,12.13,1.34,3181.99,-2.24,-2.39
4,15.68,5.09,3839.47,5.79,5.66
5,17.41,10.76,4027.62,9.44,9.44
6,6.54,1.82,4406.23,3.87,3.77
