,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,18.87,10.59,5312.38,10.54,5.20
1,18.87,10.59,5312.38,10.54,5.20
2,24.36,17.38,5766.58,17.29,12.52
3,24.79,16.59,4821.17,15.68,11.57
4,22.81,14.86,4962.60,14.82,10.96
5,15.80,7.18,4189.60,7.00,5.95
6,15.15,5.56,4140.51,5.39,4.56
