,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,4.69,-7.98,65.03,-3.63,-4.06
1,4.69,-7.98,65.03,-3.63,-4.06
2,3.66,-6.09,76.76,-2.55,-2.50
3,3.94,-3.22,105.61,-3.56,-3.15
4,4.35,-3.59,95.54,0.27,0.21
5,3.03,-6.81,74.41,-4.10,-3.65
6,1.85,-2.56,128.88,2.39,2.05
