,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,6.58,1.47,2000.22,0.78,0.58
1,6.58,1.47,2000.22,0.78,0.58
2,8.45,2.77,2316.85,1.44,0.84
3,10.14,4.27,3018.29,4.37,3.54
4,8.26,3.86,4296.84,3.87,3.00
5,5.70,0.25,3826.76,0.68,0.53
6,8.69,1.32,2154.60,3.30,2.73
