,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,34.09,-19.65,169.77,-33.06,-34.16
1,34.09,-19.65,169.77,-33.06,-34.16
2,30.57,-16.70,131.24,-31.47,-33.12
3,25.26,14.47,1113.58,15.62,15.14
4,21.52,16.42,1327.78,15.64,14.54
5,25.53,-48.43,76.32,-48.12,-49.00
6,30.47,23.44,398.16,22.76,22.33
