,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,11.43,3.87,5297.45,3.80,3.14
1,11.43,3.87,5297.45,3.80,3.14
2,12.58,4.42,5115.34,4.00,3.12
3,13.31,5.25,5070.73,4.51,3.72
4,14.84,6.83,5653.71,7.77,6.28
5,16.60,8.41,5458.82,7.56,6.57
6,17.26,8.79,4876.69,8.56,7.40
