,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,42.10,22.02,9061.14,20.92,20.77
1,42.10,22.02,9061.14,20.92,20.77
2,27.46,6.27,6609.98,3.09,3.06
3,15.54,-15.83,5086.29,-17.50,-17.51
4,13.18,-26.51,4706.27,-7.52,-7.57
5,17.95,-26.53,4790.06,-26.81,-26.83
6,-4.21,-47.59,4404.79,-47.32,-47.34
