,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,7.86,-14.53,276.19,-17.18,-17.20
1,7.86,-14.53,276.19,-17.18,-17.20
2,11.81,-9.22,249.11,-8.83,-9.41
3,4.49,-5.90,509.38,-4.71,-6.30
4,5.69,-5.39,490.96,-3.21,-3.53
5,8.78,-3.65,560.88,-2.03,-1.92
6,3.69,-9.05,571.06,-5.82,-4.17
