,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,8.36,2.07,2550.44,1.03,9.88
1,8.36,2.07,2550.44,1.03,9.88
2,9.40,2.34,2329.15,1.87,1.25
3,8.53,1.65,2660.81,2.25,1.59
4,44.73,40.21,5183.14,41.68,38.71
5,7.33,1.41,3043.29,1.78,1.37
6,5.89,0.87,3360.19,0.34,0.22
