,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,20.93,4.92,4107.55,5.06,4.05
1,20.93,4.92,4107.55,5.06,4.05
2,21.56,4.49,3702.33,4.62,3.84
3,20.87,5.10,4778.54,5.21,4.32
4,21.03,4.06,3990.54,4.45,3.70
5,21.99,4.03,3652.36,4.45,3.69
6,22.74,4.76,3553.76,4.96,4.11
