,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,13.56,5.74,66763.49,5.87,4.40
1,13.56,5.74,66763.49,5.87,4.40
2,23.65,17.01,86025.77,17.85,13.78
3,-7.16,-14.89,56417.12,-15.13,-15.21
4,17.72,11.20,100157.87,10.04,8.64
5,6.28,1.32,89558.90,0.18,0.17
6,7.71,2.83,116847.72,1.45,1.44
