,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,8.99,-1.65,944.14,-11.74,-13.71
1,8.99,-1.65,944.14,-11.74,-13.71
2,-19.29,-28.19,822.22,-34.71,-35.91
3,-22.57,-30.85,920.50,-39.55,-40.02
4,10.77,4.76,1176.79,1.74,1.67
5,1.26,-4.61,1065.88,9.95,8.26
6,9.80,4.54,1098.26,9.59,8.07
