,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,13.52,-20.07,119.91,-32.80,-32.80
1,13.52,-20.07,119.91,-32.80,-32.80
2,18.08,-7.46,182.88,6.90,6.90
3,21.47,-9.53,163.31,-6.95,-6.95
4,13.85,-10.86,187.06,-46.49,-46.49
5,13.73,-12.45,205.92,11.73,11.73
6,13.34,-39.60,160.88,-53.52,-53.52
