,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,19.64,11.62,911.10,11.25,9.12
1,19.64,11.62,911.10,11.25,9.12
2,17.67,10.24,859.61,9.18,7.61
3,,,,,
4,,,,,
5,,,,,
6,,,,,
