,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,38.87,24.37,101.71,24.29,20.61
1,38.87,24.37,101.71,24.29,20.61
2,38.36,23.51,104.68,22.84,19.14
3,46.03,33.56,140.94,31.87,26.36
4,41.84,31.89,136.36,36.60,31.06
5,40.89,28.30,134.41,33.71,30.11
6,41.89,28.63,130.17,44.43,37.75
