,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,17.65,-7.64,553.07,-8.29,-5.37
1,17.65,-7.64,553.07,-8.29,-5.37
2,18.35,-3.25,617.20,-6.68,-6.03
3,24.28,2.55,641.49,3.92,1.00
4,31.33,11.89,867.10,13.31,11.00
5,33.18,18.19,952.35,19.55,14.89
6,29.89,5.98,557.62,8.55,6.90
