,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,31.59,2.32,275.97,1.18,1.33
1,31.59,2.32,275.97,1.18,1.33
2,30.39,0.28,272.23,-4.83,-4.37
3,39.74,8.98,266.49,7.94,6.57
4,18.01,-11.80,247.53,78.17,81.02
5,32.29,4.25,249.22,5.69,4.74
6,37.52,14.01,298.06,17.01,14.01
