,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,4.37,1.94,2507.75,2.02,1.58
1,4.37,1.94,2507.75,2.02,1.58
2,4.86,2.41,2437.50,1.28,1.08
3,4.70,1.75,2045.89,1.17,0.93
4,4.46,1.84,2300.10,1.73,1.47
5,3.37,1.13,2380.45,1.59,1.32
6,3.42,1.10,2252.47,1.00,0.81
