,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,29.85,7.81,989.38,4.92,4.46
1,29.85,7.81,989.38,4.92,4.46
2,31.96,9.44,900.13,10.56,9.59
3,35.91,13.10,846.38,12.39,10.22
4,35.42,13.62,889.67,14.85,12.50
5,37.53,16.15,959.62,18.86,16.44
6,33.77,12.72,906.06,16.10,13.70
