,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,15.11,11.86,1871.53,10.72,9.33
1,15.11,11.86,1871.53,10.72,9.33
2,15.91,12.88,1870.44,11.35,9.42
3,18.42,15.25,1782.36,13.31,11.01
4,17.82,14.44,1765.99,13.49,11.15
5,12.34,8.38,1471.60,9.71,8.00
6,12.98,9.27,1485.55,10.71,8.87
