,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,15.29,5.62,22716.72,3.56,2.44
1,15.29,5.62,22716.72,3.56,2.44
2,14.53,3.96,17520.15,2.96,2.20
3,15.89,3.85,15397.80,3.14,2.02
4,17.53,8.00,17772.28,9.75,7.74
5,16.02,7.23,14845.41,7.03,6.14
6,18.74,7.43,12320.55,6.95,8.51
