,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,11.67,4.43,5549.05,4.39,3.74
1,11.67,4.43,5549.05,4.39,3.74
2,12.20,5.14,5193.87,3.72,2.93
3,12.45,4.54,4242.25,4.13,3.28
4,10.92,1.61,3695.66,0.61,0.41
5,13.10,4.28,3241.06,4.38,3.58
6,10.30,0.22,2906.25,0.69,0.55
