,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,38.90,22.60,122.94,20.21,15.89
1,38.90,22.60,122.94,20.21,15.89
2,35.93,20.41,132.78,17.90,13.97
3,39.55,25.65,149.85,25.76,21.30
4,32.88,19.33,142.82,20.39,16.75
5,26.18,12.29,138.85,13.98,11.65
6,25.92,12.42,138.78,14.68,14.07
