,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,22.71,13.71,1061.38,19.50,16.05
1,22.71,13.71,1061.38,19.50,16.05
2,14.40,5.60,970.00,5.41,4.58
3,7.86,-3.02,876.00,-3.03,-3.79
4,12.11,2.12,951.79,0.82,0.16
5,21.81,11.85,1192.02,11.41,8.98
6,13.78,3.92,916.24,4.76,3.83
