,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,13.85,10.53,1610.78,11.63,9.55
1,13.85,10.53,1610.78,11.63,9.55
2,14.61,10.24,1265.05,9.55,8.07
3,8.31,1.90,978.49,15.84,13.11
4,11.90,6.29,948.70,8.12,6.92
5,7.98,2.79,662.45,4.74,3.63
6,1.90,-3.26,649.34,-1.08,-1.17
