,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,61.15,2.24,437.70,1.36,2.54
1,61.15,2.24,437.70,1.36,2.54
2,55.86,-9.14,424.44,-10.73,-9.06
3,56.14,2.62,508.30,3.53,2.88
4,55.08,3.60,581.56,3.93,3.10
5,50.45,4.32,847.70,4.93,4.02
6,,,,,
