,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,34.58,11.48,713.05,16.14,11.44
1,34.58,11.48,713.05,16.14,11.44
2,38.02,10.07,528.22,-1.48,-4.43
3,35.24,8.25,581.76,6.17,4.69
4,36.73,9.03,574.12,4.44,3.61
5,37.28,12.72,652.16,17.93,13.20
6,33.53,4.02,493.07,9.81,7.22
