,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,5.61,3.63,2427.55,3.71,3.05
1,5.61,3.63,2427.55,3.71,3.05
2,6.44,2.66,1635.80,2.77,2.30
3,5.83,3.27,1913.21,3.14,2.49
4,4.97,0.89,1164.34,2.17,1.92
5,8.33,5.83,1640.36,5.67,4.64
6,4.89,2.73,1362.55,4.33,3.63
