,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,10.21,2.69,1371.35,1.18,-3.16
1,10.21,2.69,1371.35,1.18,-3.16
2,15.62,6.03,1234.43,3.51,2.02
3,18.56,7.91,1033.96,7.98,5.85
4,13.80,5.48,1294.56,3.41,2.42
5,15.20,8.08,1383.90,9.22,6.88
6,16.44,9.54,1478.60,11.29,8.54
