,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,13.71,7.48,5693.67,8.60,6.33
1,13.71,7.48,5693.67,8.60,6.33
2,15.75,10.01,5123.92,9.48,5.77
3,16.02,9.69,4646.04,9.28,5.61
4,11.29,5.31,4549.84,4.53,2.63
5,11.63,4.84,4899.59,4.72,2.95
6,12.18,7.42,4958.66,7.51,5.35
