,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,20.62,10.26,1857.00,8.08,4.18
1,20.62,10.26,1857.00,8.08,4.18
2,22.77,12.86,1780.79,6.67,4.04
3,30.16,18.92,1675.64,13.70,11.15
4,35.38,24.30,1974.86,24.04,19.08
5,25.92,13.17,1784.34,17.07,13.49
6,21.51,10.16,1776.66,15.35,11.77
