,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,1.71,-23.44,177.40,-14.53,-16.22
1,1.71,-23.44,177.40,-14.53,-16.22
2,17.55,4.50,243.95,-11.48,-12.39
3,13.82,-15.34,217.39,26.41,15.73
4,11.71,-3.68,350.06,-5.55,-4.51
5,1.49,-16.92,314.65,-21.21,-18.24
6,8.45,-7.48,474.34,-0.08,-0.88
