,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,19.40,8.25,434.15,4.26,3.80
1,19.40,8.25,434.15,4.26,3.80
2,16.44,4.42,420.00,-9.67,-9.67
3,9.48,-5.16,331.09,-31.37,-30.03
4,-24.92,-42.95,386.34,-122.37,-119.58
5,-19.77,-36.91,459.67,11.80,10.32
6,-53.14,-73.97,406.09,-48.17,-50.10
