,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,19.72,11.05,631.62,10.87,12.63
1,19.72,11.05,631.62,10.87,12.63
2,14.22,-2.12,292.72,-9.41,-9.50
3,6.43,-12.98,297.75,-20.25,-19.26
4,17.06,1.37,421.81,1.47,0.39
5,19.40,3.37,430.83,8.39,6.12
6,11.95,-2.35,448.26,0.40,-0.47
