,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,18.87,12.88,1011.34,14.25,11.07
1,18.87,12.88,1011.34,14.25,11.07
2,18.68,13.20,1004.52,13.38,9.95
3,19.87,13.73,1096.00,15.63,11.67
4,19.92,13.64,987.90,14.40,11.12
5,,,,,
6,,,,,
