,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,7.51,3.57,13569.50,4.32,3.18
1,7.51,3.57,13569.50,4.32,3.18
2,8.17,4.13,10609.58,3.86,2.89
3,5.68,1.13,9067.64,0.37,0.35
4,4.81,0.94,10935.00,0.99,0.80
5,2.36,-0.55,13147.84,-1.70,-1.23
6,3.32,0.02,11397.75,1.61,1.48
