,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,57.65,5.96,133.08,4.48,2.54
1,57.65,5.96,133.08,4.48,2.54
2,58.34,5.92,131.98,2.01,-1.86
3,58.69,-3.57,129.56,-2.52,-6.18
4,46.55,-19.10,120.91,-20.26,-21.94
5,57.83,-3.56,118.94,-3.32,-6.42
6,72.22,28.29,75.81,25.91,27.99
