,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,5.20,-1.74,1749.91,-2.54,-4.55
1,5.20,-1.74,1749.91,-2.54,-4.55
2,7.00,0.18,2552.50,6.19,4.96
3,14.80,8.55,3071.09,9.19,7.60
4,7.73,2.00,2742.20,2.12,1.72
5,9.26,2.95,3075.73,9.60,8.25
6,10.60,4.33,3164.67,5.72,4.70
