,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,17.95,5.91,2559.62,6.08,4.52
1,17.95,5.91,2559.62,6.08,4.52
2,20.20,6.53,2561.21,4.54,4.12
3,16.14,5.81,3419.63,6.01,4.30
4,20.49,4.57,2081.38,7.48,5.71
5,19.58,4.77,1885.92,6.87,4.94
6,16.76,3.76,2206.39,5.67,4.96
