,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,63.14,36.48,11538.40,36.94,27.30
1,63.14,36.48,11538.40,36.94,27.30
2,63.02,28.62,9371.05,31.80,23.89
3,62.98,25.08,8771.60,26.21,19.42
4,62.07,27.55,8503.05,28.08,21.11
5,56.00,25.96,8446.92,26.15,19.39
6,57.40,28.90,6488.83,31.35,22.58
