,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,10.78,-2.79,2215.73,-1.92,-2.88
1,10.78,-2.79,2215.73,-1.92,-2.88
2,14.27,3.31,2196.22,2.89,2.54
3,23.84,8.11,2849.15,8.03,5.80
4,21.54,0.93,2503.74,2.26,0.76
5,22.57,0.41,2711.83,1.69,-0.08
6,27.70,4.05,2784.71,5.10,3.12
