,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,9.37,2.69,633.25,2.10,1.64
1,9.37,2.69,633.25,2.10,1.64
2,10.36,3.56,666.99,2.65,2.19
3,11.60,4.56,706.30,3.96,3.28
4,14.33,9.27,889.40,7.83,6.49
5,,,,,
6,,,,,
