,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,15.95,3.31,10078.00,26.50,23.91
1,15.95,3.31,10078.00,26.50,23.91
2,18.71,6.34,10353.68,4.83,3.75
3,16.41,2.87,9526.38,1.75,1.19
4,15.84,3.79,10732.94,6.79,5.76
5,14.96,-1.60,9844.48,-5.04,-4.90
6,17.93,5.14,10372.36,4.59,3.48
