,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,50.33,39.03,248078.67,40.29,36.19
1,50.33,39.03,248078.67,40.29,36.19
2,51.94,40.76,233914.40,41.82,37.46
3,44.88,34.63,203495.36,35.51,31.84
4,49.28,39.01,222034.14,39.75,35.57
5,47.50,35.44,148215.17,35.96,32.28
6,45.78,33.47,132755.00,34.46,29.78
