,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,17.14,-1.18,1512.87,-4.99,-4.69
1,17.14,-1.18,1512.87,-4.99,-4.69
2,20.29,0.29,1164.50,-2.01,-1.62
3,21.36,-0.27,1165.79,0.73,0.30
4,26.73,1.36,833.88,4.37,3.21
5,28.64,4.37,911.33,8.73,6.83
6,21.72,-2.69,896.57,-0.99,-0.99
