,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,43.20,9.05,3286.02,11.78,9.51
1,43.20,9.05,3286.02,11.78,9.51
2,42.45,8.43,3505.49,12.36,10.09
3,39.28,6.35,3360.49,11.49,9.52
4,41.41,5.15,2926.74,12.35,10.80
5,43.70,7.48,2565.72,13.28,11.43
6,45.39,7.67,2468.20,13.69,12.40
