,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,81.35,-46.56,187.08,-45.42,-43.66
1,81.35,-46.56,187.08,-45.42,-43.66
2,86.36,-30.66,214.41,-31.81,-29.99
3,91.77,-10.17,265.16,-8.17,-16.65
4,91.15,15.68,290.97,16.25,7.98
5,91.11,41.02,373.78,42.00,33.14
6,83.22,21.22,250.75,22.11,16.27
